run_id,impl,benchmark_name,name,aggregate_name,run_type,repetitions,real_time,cpu_time,time_unit,threads,shards,keys,ops,write_percent,read_percent,skew_mode,reads,writes,baseline_ops_per_sec,dbwaller_ops_per_sec,cycles,instructions,source_file
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:32_stddev,stddev,aggregate,5,983587.6537864221,4224892.486750912,ns,,1,100000,1000000,0,0,1,0,0,725550.2952530762,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:4_stddev,stddev,aggregate,5,5573031.99748574,15722540.113042742,ns,,1,100000,1000000,0,0,1,0,0,668414.2158483204,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:16_stddev,stddev,aggregate,5,1122576.8498750713,8506395.226924868,ns,,1,100000,1000000,0,0,1,0,0,463015.08680980495,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:1_cv,cv,aggregate,5,0.03469251921310506,0.03478372836023359,ns,,1,100000,1000000,5,0,0,0,0,0.034950671900835284,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:8_cv,cv,aggregate,5,0.01870721600599266,0.0363952407075628,ns,,1,100000,1000000,5,0,0,0,0,0.018979941023315693,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:32_cv,cv,aggregate,5,0.05750361491821813,0.051141393342735306,ns,,1,100000,1000000,5,0,0,0,0,0.05663443756296787,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:16_cv,cv,aggregate,5,0.06511285060554872,0.04512858235802863,ns,,1,100000,1000000,5,0,0,0,0,0.06659096775018325,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:4_cv,cv,aggregate,5,0.07865067091509002,0.05573558223093675,ns,,1,100000,1000000,5,0,0,0,0,0.07954295323878789,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:2_cv,cv,aggregate,5,0.14084945429794837,0.14208078929198067,ns,,1,100000,1000000,5,0,0,0,0,0.1646932473043147,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/5/0/iterations:1/repeats:5/manual_time/threads:1_stddev,stddev,aggregate,5,1780968.8037159375,1785789.657268778,ns,,1,100000,1000000,5,0,0,0,0,681485.1021836657,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
